,theta_mom,theta_me,theta_btm,,,,,
3914,0.020318125067513758,0.01013634984584575,0.11318378399400114,,,,,
3915,0.038769165917605874,-0.029753242,0.1086420845299121,,,,,
3916,0.010307764850908053,-0.058462097,0.10967881414006866,,,,,
3917,0.00010038662929944854,-0.084844183,0.07666843925486364,,,,,
3918,0.0009493380183745919,-0.060358585,0.048799232824217637,,,,,
3919,-0.006930556,-0.061843368,0.03534809434841853,,,,,
3920,-0.006930556,-0.061843368,0.03534809434841853,,,,,
3921,0.02323538435828846,-0.058383494,0.021691573810293026,,,,,
3922,0.02323538435828846,-0.058383494,0.021691573810293026,,,,,
3923,-0.006267171,-0.066541393,-0.029052745,,,,,
3924,-0.064357447,-0.047749227,-0.044308242,,,,,
3925,-0.083145076,-0.049241944,-0.029276092,,,,,
3926,-0.101009414,-0.080132181,-0.049504676,,,,,
3927,-0.111529327,-0.081693373,-0.066719502,,,,,
3928,-0.111529327,-0.081693373,-0.066719502,,,,,
3929,-0.100873577,-0.047701713,-0.037510394,,,,,
3930,-0.110991242,-0.044603391,-0.040818289,,,,,
3931,-0.088693809,-0.060428786,-0.071455427,,,,,
3932,-0.088693809,-0.060428786,-0.071455427,,,,,
3933,-0.078764042,-0.089068845,-0.061716996,,,,,
3934,-0.129468308,-0.069807819,-0.007196509,,,,,
3935,-0.129468308,-0.069807819,-0.007196509,,,,,
3936,-0.129468308,-0.069807819,-0.007196509,,,,,
3937,-0.067965042,-0.07512318,0.03962115378773759,,,,,
3938,-0.08699043,-0.08312036,0.06370368055981443,,,,,
3939,-0.095303934,-0.051879896,0.07217216649355046,,,,,
3940,-0.025286769,-0.047574272,0.09370847223550395,,,,,
3941,-0.036062441,-0.068949098,0.06445971716757669,,,,,
3942,-0.036062441,-0.068949098,0.06445971716757669,,,,,
3943,-0.036062441,-0.068949098,0.06445971716757669,,,,,
3944,-0.033785343,-0.068699403,0.05169276191647872,,,,,
3945,-0.033785343,-0.068699403,0.05169276191647872,,,,,
3946,-0.033785343,-0.068699403,0.05169276191647872,,,,,
3947,-0.033785343,-0.068699403,0.05169276191647872,,,,,
3948,0.009819392239080606,-0.071380477,0.05226988168105635,,,,,
3949,0.009819392239080606,-0.071380477,0.05226988168105635,,,,,
3950,0.012754195447850676,-0.092142849,0.06463830475809529,,,,,
3951,0.008922193851120905,-0.081638743,0.10863452793813708,,,,,
3952,-0.051476918,-0.047318399,0.11481793757820023,,,,,
3953,-0.051476918,-0.047318399,0.11481793757820023,,,,,
3954,-0.079995493,-0.043090072,0.09128283436945042,,,,,
3955,-0.072699212,-0.059170346,0.050305019153022636,,,,,
3956,-0.072699212,-0.059170346,0.050305019153022636,,,,,
3957,-0.065485768,-0.016727546,0.0525781289811065,,,,,
3958,-0.077336382,-0.023421276,0.03756262714852189,,,,,
3959,-0.065670315,-0.037236036,0.0025813517180551526,,,,,
3960,-0.079964906,-0.023814041,0.005848069764040899,,,,,
3961,-0.081802938,-0.02337084,0.06484318907769807,,,,,
3962,-0.081802938,-0.02337084,0.06484318907769807,,,,,
3963,-0.062503751,0.010212908567970639,0.0404791972159987,,,,,
3964,-0.062503751,0.010212908567970639,0.0404791972159987,,,,,
3965,-0.056345136,-0.001130369,0.044823694312281975,,,,,
3966,-0.056345136,-0.001130369,0.044823694312281975,,,,,
3967,-0.062315436,0.0007288332809791862,0.0784473177567819,,,,,
3968,-0.062315436,0.0007288332809791862,0.0784473177567819,,,,,
3969,-0.062315436,0.0007288332809791862,0.0784473177567819,,,,,
3970,-0.065582481,-0.048098759,0.10947752259859356,,,,,
3971,-0.049508616,-0.027136615,0.1201113757081473,,,,,
3972,-0.049899797,-0.010241874,0.11689149263675284,,,,,
3973,-0.045561261,-0.050021274,0.10041577233235369,,,,,
3974,-0.045561261,-0.050021274,0.10041577233235369,,,,,
3975,-0.020215936,-0.052972005,0.10498205227101624,,,,,
3976,-0.020215936,-0.052972005,0.10498205227101624,,,,,
3977,-0.051259897,-0.050688686,0.08305776138086401,,,,,
3978,-0.065133675,-0.02358205,0.10153637469231558,,,,,
3979,-0.048106917,-0.001470022,0.10869609191913492,,,,,
3980,-0.066269834,-0.011230149,0.09308262912638107,,,,,
3981,-0.066269834,-0.011230149,0.09308262912638107,,,,,
3982,-0.066269834,-0.011230149,0.09308262912638107,,,,,
3983,-0.078389676,0.023386583493254377,0.07547659384494755,,,,,
3984,-0.078389676,0.023386583493254377,0.07547659384494755,,,,,
3985,-0.044578657,-0.000868864,0.016082006203347286,,,,,
3986,-0.026355513,-0.003636593,0.027771540520816387,,,,,
3987,-0.00689894,-0.00395726,-0.015996715,,,,,
3988,0.011754201231767677,-0.019413382,0.019753853653017496,,,,,
3989,0.011754201231767677,-0.019413382,0.019753853653017496,,,,,
3990,0.021032815292683985,0.011742684984830911,0.07104669680871925,,,,,
3991,0.021032815292683985,0.011742684984830911,0.07104669680871925,,,,,
3992,0.00017182288095690668,0.03112937554923275,0.06770814629584279,,,,,
3993,-0.039897528,0.012742930062564835,0.003022928150776455,,,,,
3994,-0.039897528,0.012742930062564835,0.003022928150776455,,,,,
3995,-0.030356841,0.053302967509552275,0.05193517273583569,,,,,
3996,-0.023559664,0.057654489212783586,0.02049155243926195,,,,,
3997,-0.026400343,0.010903041145027749,0.027092465132918457,,,,,
3998,0.006519351399917422,0.030779792756666896,-0.012768495,,,,,
3999,0.006519351399917422,0.030779792756666896,-0.012768495,,,,,
4000,-0.024122615,0.03970902463349661,0.050446774984912596,,,,,
4001,0.004490017522547851,0.04326779841733663,0.04535053713084199,,,,,
4002,0.05794754991340807,0.04968160336174553,0.016229020850678556,,,,,
4003,0.07403585200571766,0.02746542877573807,0.004001574683026551,,,,,
4004,0.07403585200571766,0.02746542877573807,0.004001574683026551,,,,,
4005,0.07403585200571766,0.02746542877573807,0.004001574683026551,,,,,
4006,0.08559360534818458,0.02641759435571258,-0.028480636,,,,,
4007,0.10079033539567232,0.02033103856220648,-0.000932931,,,,,
4008,0.10079033539567232,0.02033103856220648,-0.000932931,,,,,
4009,0.11175364927983229,-0.003642777,0.01879456599022651,,,,,
4010,0.11175364927983229,-0.003642777,0.01879456599022651,,,,,
4011,0.08728620678024906,0.011273737672548547,-0.036165664,,,,,
4012,0.061999898479039216,0.04208649137219111,-0.044435444,,,,,
4013,0.061999898479039216,0.04208649137219111,-0.044435444,,,,,
4014,0.057942357013874665,0.03853893326732827,-0.030383962,,,,,
4015,0.024944119181392957,-0.006971333,-0.035738287,,,,,
4016,0.029830746703555004,-0.010920964,-0.017239652,,,,,
4017,0.047157586610269565,0.036545617124186004,-0.052362892,,,,,
4018,0.09316711105267475,-0.019340502,-0.056810131,,,,,
4019,0.09316711105267475,-0.019340502,-0.056810131,,,,,
4020,0.09316711105267475,-0.019340502,-0.056810131,,,,,
4021,0.09316711105267475,-0.019340502,-0.056810131,,,,,
4022,0.12918805466060812,-0.043074737,-0.045907918,,,,,
4023,0.11046033978630684,-0.059056077,-0.085349997,,,,,
4024,0.06337904038411338,-0.045201601,-0.100201816,,,,,
4025,0.06337904038411338,-0.045201601,-0.100201816,,,,,
4026,0.06814446519932657,-0.006198974,-0.100193951,,,,,
4027,0.061566481451301065,0.017204283034988322,-0.114253436,,,,,
4028,0.061566481451301065,0.017204283034988322,-0.114253436,,,,,
4029,0.061566481451301065,0.017204283034988322,-0.114253436,,,,,
4030,0.05908755022735391,0.034752717706408406,-0.06887683,,,,,
4031,0.05908755022735391,0.034752717706408406,-0.06887683,,,,,
4032,0.03343408139927989,0.06949996084753401,-0.065386753,,,,,
4033,0.03343408139927989,0.06949996084753401,-0.065386753,,,,,
4034,0.03343408139927989,0.06949996084753401,-0.065386753,,,,,
4035,0.038750791611335725,0.08257632154853675,-0.064063045,,,,,
4036,0.038750791611335725,0.08257632154853675,-0.064063045,,,,,
4037,0.11332804353539605,0.14495901440673323,-0.086632639,,,,,
4038,0.11332804353539605,0.14495901440673323,-0.086632639,,,,,
4039,0.1015917988382786,0.12078411898292554,-0.086183386,,,,,
4040,0.029268486007838976,0.1562635402371473,-0.087626508,,,,,
4041,0.023905102261296867,0.12751049774562004,-0.122784108,,,,,
4042,0.023905102261296867,0.12751049774562004,-0.122784108,,,,,
4043,0.09728100051867862,0.07899234148205395,-0.096932738,,,,,
4044,0.06177457325754349,0.061009330860776534,-0.110646593,,,,,
4045,0.05383632136144043,0.042795087388250594,-0.09933408,,,,,
4046,0.05383632136144043,0.042795087388250594,-0.09933408,,,,,
4047,0.05383632136144043,0.042795087388250594,-0.09933408,,,,,
4048,0.022715223415045314,0.024542482351550446,-0.076383142,,,,,
4049,-0.042642017,0.07727505187464047,-0.065633728,,,,,
4050,-0.050809022,0.10117708094459037,-0.040794451,,,,,
4051,-0.021928455,0.09456285280259102,-0.035673213,,,,,
4052,0.01920133177618399,0.06681780864280214,-0.065129692,,,,,
4053,0.05369635724508619,0.08474836719175394,-0.026640772,,,,,
4054,0.05369635724508619,0.08474836719175394,-0.026640772,,,,,
4055,0.028398096746859575,0.0708681696353415,-0.010232059,,,,,
4056,0.056825731740742805,0.02097728789622487,0.049128950834108884,,,,,
4057,0.08884594662414214,-0.001803275,0.0864276081325697,,,,,
4058,0.10259557807079207,0.004426390513557047,0.10406400179952043,,,,,
4059,0.10259557807079207,0.004426390513557047,0.10406400179952043,,,,,
4060,0.10259557807079207,0.004426390513557047,0.10406400179952043,,,,,
4061,0.14467457508985626,0.005823314145495945,0.06371178307309888,,,,,
4062,0.13551831241442472,-0.017173869,0.048869814366181194,,,,,
4063,0.0794188517258288,0.008024622358177847,0.006372895081006663,,,,,
4064,0.09710045022601389,-0.000368784,-0.028671215,,,,,
4065,0.09298446099019284,-0.017463326,-0.012776626,,,,,
4066,0.09298446099019284,-0.017463326,-0.012776626,,,,,
4067,0.04905857537462544,-0.018907612,-0.054923211,,,,,
4068,0.021681535263475545,-0.038057182,-0.052498184,,,,,
4069,0.021681535263475545,-0.038057182,-0.052498184,,,,,
4070,0.021681535263475545,-0.038057182,-0.052498184,,,,,
4071,0.06274341586635242,0.03004874511982674,-0.079040011,,,,,
4072,0.0697911396877823,0.05653744294909606,-0.100099284,,,,,
4073,0.0697911396877823,0.05653744294909606,-0.100099284,,,,,
4074,0.0697911396877823,0.05653744294909606,-0.100099284,,,,,
4075,0.07639808740506633,0.04851087418779363,-0.108697995,,,,,
4076,0.05738298408937112,0.0354353941161699,-0.120345947,,,,,
4077,0.03912159926672083,0.09903898074043212,-0.120664263,,,,,
4078,0.042848487185093764,0.07714364977900284,-0.078869565,,,,,
4079,0.061485774123995515,0.04427799017879812,-0.044385203,,,,,
4080,0.061485774123995515,0.04427799017879812,-0.044385203,,,,,
4081,0.061485774123995515,0.04427799017879812,-0.044385203,,,,,
4082,0.06636137962613965,-0.019000608,-0.078319845,,,,,
4083,0.010777442500787833,0.006748813705898381,-0.06581412,,,,,
4084,0.011560066104593572,0.03120109006832421,-0.031150815,,,,,
4085,0.012197662874206169,0.03280660825917134,-0.03816082,,,,,
4086,0.012197662874206169,0.03280660825917134,-0.03816082,,,,,
4087,0.006461211537832209,0.0474230621911136,-0.00994972,,,,,
4088,0.006461211537832209,0.0474230621911136,-0.00994972,,,,,
4089,0.029780898807501732,0.054139957456345096,0.01623426760980974,,,,,
4090,0.010243290062812879,0.0347927302769724,0.045141520652264705,,,,,
4091,0.008062972430739834,0.005856999943703849,0.024739144076832226,,,,,
4092,-0.005785511,0.019916085695727025,0.0509573904297979,,,,,
4093,0.03846799308870599,0.029508195600423073,0.014901661547308827,,,,,
4094,-0.011325081,0.0043426262453136084,0.01391843498211795,,,,,
4095,-0.011325081,0.0043426262453136084,0.01391843498211795,,,,,
4096,-0.011325081,0.0043426262453136084,0.01391843498211795,,,,,
4097,0.04358063096298006,0.003704291935064258,-0.017113984,,,,,
4098,0.05721048205031984,0.02839441135184656,-0.045503678,,,,,
4099,0.05721048205031984,0.02839441135184656,-0.045503678,,,,,
4100,0.05721048205031984,0.02839441135184656,-0.045503678,,,,,
4101,0.05482740569140877,0.022208193589946874,-0.024804465,,,,,
4102,0.05482740569140877,0.022208193589946874,-0.024804465,,,,,
4103,0.02017914014611935,0.008442958598528201,-0.02297517,,,,,
4104,-0.013428658,-0.009827144,-0.083760072,,,,,
4105,-0.016173185,-0.007822122,-0.001603799,,,,,
4106,-0.016173185,-0.007822122,-0.001603799,,,,,
4107,-0.019649425,-0.033432464,0.03545743134104636,,,,,
4108,0.015501609156991274,-0.068512933,0.0490007173873004,,,,,
4109,0.015501609156991274,-0.068512933,0.0490007173873004,,,,,
4110,0.0785286982224161,-0.073050177,0.05078044826142703,,,,,
4111,0.04243417116743493,-0.072742165,0.06828175922975335,,,,,
4112,0.04243417116743493,-0.072742165,0.06828175922975335,,,,,
4113,0.04243417116743493,-0.072742165,0.06828175922975335,,,,,
4114,-0.008570301,-0.066270276,0.10962377327750211,,,,,
4115,0.0058097473762430876,-0.068706437,0.1138001513453379,,,,,
4116,0.05113111746205804,-0.065985894,0.10482985226021532,,,,,
4117,0.05527098734447057,-0.072135734,0.07273780283500894,,,,,
4118,0.05605902543950126,-0.068898672,0.09513667423864466,,,,,
4119,0.07754902020058649,-0.078252865,0.04879859791806208,,,,,
4120,0.07321204014960327,-0.040424047,0.030038480156743673,,,,,
4121,0.07321204014960327,-0.040424047,0.030038480156743673,,,,,
4122,0.06235418320035025,-0.022143514,0.024165085001251745,,,,,
4123,0.023639463229223022,-0.023353523,0.01890976044803121,,,,,
4124,0.048364295605940355,-0.000206838,-0.030966607,,,,,
4125,0.05449973715586401,0.0007863903211274368,0.03489894875304815,,,,,
4126,0.06422911871391239,0.07378587857530948,0.04164759822299456,,,,,
4127,0.06422911871391239,0.07378587857530948,0.04164759822299456,,,,,
4128,0.06422911871391239,0.07378587857530948,0.04164759822299456,,,,,
4129,0.06422911871391239,0.07378587857530948,0.04164759822299456,,,,,
4130,0.026651448750512625,0.02987178607262861,0.032865258920570316,,,,,
4131,0.01350502873000906,-0.033485703,0.004352976015018578,,,,,
4132,0.01350502873000906,-0.033485703,0.004352976015018578,,,,,
4133,0.026037549031539712,-0.066503847,-0.030733122,,,,,
4134,0.03222287822979928,-0.052805222,-0.006333365,,,,,
4135,0.01800692423230401,-0.095795934,0.0032511440645462183,,,,,
4136,0.01800692423230401,-0.095795934,0.0032511440645462183,,,,,
4137,0.014524347065220523,-0.068770198,0.03892131074556863,,,,,
4138,0.03381174298188311,-0.038235422,0.031246769037371197,,,,,
4139,0.03381174298188311,-0.038235422,0.031246769037371197,,,,,
4140,0.03381174298188311,-0.038235422,0.031246769037371197,,,,,
4141,0.006559270957354292,-0.012646889,0.0404680117479953,,,,,
4142,0.006559270957354292,-0.012646889,0.0404680117479953,,,,,
4143,-0.030157313,0.0044940982645821775,0.01946089219900357,,,,,
4144,0.04114583353610552,0.020072984824529953,0.019387736084363935,,,,,
4145,0.007949969646087865,-0.019017351,0.008507831625004722,,,,,
4146,0.007949969646087865,-0.019017351,0.008507831625004722,,,,,
4147,0.009521958320191535,-0.032033808,0.009036199993437216,,,,,
4148,0.022614491100558624,-0.023590054,0.006869273131890495,,,,,
4149,0.0013134812073400254,-0.074904037,-0.021375399,,,,,
4150,0.0013134812073400254,-0.074904037,-0.021375399,,,,,
4151,-0.020582783,-0.067476087,0.010356663874147062,,,,,
4152,0.005706414213515833,-0.067078853,0.012757472512827248,,,,,
4153,-0.057150131,-0.061293178,0.01689641173157038,,,,,
4154,-0.057150131,-0.061293178,0.01689641173157038,,,,,
4155,0.003453346215701557,-0.053897754,0.043761149526633424,,,,,
4156,-0.002945166,-0.090638672,0.047114283316753686,,,,,
4157,-0.002945166,-0.090638672,0.047114283316753686,,,,,
4158,0.06596309667116301,-0.084565549,0.043473487638292264,,,,,
4159,0.045089176487592315,-0.06968566,0.09025881004555705,,,,,
4160,0.038889472790016553,-0.039878699,0.12864380602161482,,,,,
4161,-0.058577586,-0.083032172,0.06540271475423241,,,,,
4162,-0.058577586,-0.083032172,0.06540271475423241,,,,,
4163,-0.007613304,-0.093591298,0.07158766884353043,,,,,
4164,-0.007613304,-0.093591298,0.07158766884353043,,,,,
4165,-0.007613304,-0.093591298,0.07158766884353043,,,,,
4166,-0.007613304,-0.093591298,0.07158766884353043,,,,,
4167,-0.003639811,-0.061811207,0.0713040592131163,,,,,
4168,-0.003639811,-0.061811207,0.0713040592131163,,,,,
4169,-0.003639811,-0.061811207,0.0713040592131163,,,,,
4170,0.0003278666290579685,-0.01833218,0.03501957634930044,,,,,
4171,0.0003278666290579685,-0.01833218,0.03501957634930044,,,,,
4172,0.0003278666290579685,-0.01833218,0.03501957634930044,,,,,
4173,0.016746836752832873,0.00374178534214286,0.035261341896766864,,,,,
4174,0.016746836752832873,0.00374178534214286,0.035261341896766864,,,,,
4175,-0.019134387,-0.078580738,0.007424365785162663,,,,,
4176,-0.015915137,-0.112484446,-0.015871457,,,,,
4177,-0.045047371,-0.067648714,-0.001355455,,,,,
4178,-0.018902272,-0.060124575,0.006608003894161281,,,,,
4179,-0.018902272,-0.060124575,0.006608003894161281,,,,,
4180,-0.042894269,-0.031625214,0.025449963976128996,,,,,
4181,-0.005424574,-0.063980829,0.015441973836551883,,,,,
4182,0.004832833000163239,-0.075951288,-0.033234768,,,,,
4183,-0.029689784,-0.094738208,0.01375539864455818,,,,,
4184,-0.029689784,-0.094738208,0.01375539864455818,,,,,
4185,-0.110860187,-0.072044549,0.026876844378851947,,,,,
4186,-0.127484941,-0.055271761,0.00537809461054305,,,,,
4187,-0.127484941,-0.055271761,0.00537809461054305,,,,,
4188,-0.139132425,-0.050752262,0.018194596413416333,,,,,
4189,-0.125843878,-0.042026698,0.03697450823439829,,,,,
4190,-0.135886524,-0.077983025,0.012194955686551857,,,,,
4191,-0.090066553,-0.099323815,0.03585605323398811,,,,,
4192,-0.069684859,-0.079852867,0.04246173235794588,,,,,
4193,-0.038523498,-0.099838364,0.04027648088016891,,,,,
4194,-0.057946061,-0.084104438,0.03625495175760311,,,,,
4195,-0.105570146,-0.022321669,0.024250646862801928,,,,,
4196,-0.105570146,-0.022321669,0.024250646862801928,,,,,
4197,-0.099644378,-0.003776039,0.022394596380000957,,,,,
4198,-0.047723017,0.05144168093774304,-0.009394057,,,,,
4199,-0.047723017,0.05144168093774304,-0.009394057,,,,,
4200,-0.047723017,0.05144168093774304,-0.009394057,,,,,
4201,-0.052041154,0.05289940368666295,-0.032242268,,,,,
4202,-0.044144998,0.02464844183961243,0.009073228217357954,,,,,
4203,-0.004158112,-0.015357334,0.0442056698531239,,,,,
4204,-0.004158112,-0.015357334,0.0442056698531239,,,,,
4205,0.05600072002466286,-0.029090049,0.02781314851103439,,,,,
4206,0.05600072002466286,-0.029090049,0.02781314851103439,,,,,
4207,0.05600072002466286,-0.029090049,0.02781314851103439,,,,,
4208,0.047212556248457896,-0.016688673,0.04281912806600927,,,,,
4209,0.011422238834439415,-0.016106812,0.0409528899386261,,,,,
4210,0.011422238834439415,-0.016106812,0.0409528899386261,,,,,
4211,0.011422238834439415,-0.016106812,0.0409528899386261,,,,,
4212,0.011422238834439415,-0.016106812,0.0409528899386261,,,,,
4213,0.03424899910363888,-0.01761083,0.040212389688051145,,,,,
4214,0.06070235967458005,0.003066001468307187,0.062228139556664425,,,,,
4215,0.035261738342376586,-0.031919289,0.05874653390253284,,,,,
4216,0.053331078399885656,-0.076222201,0.02545959182226707,,,,,
4217,0.04036627558389068,-0.089978979,0.02143052716052921,,,,,
4218,0.04036627558389068,-0.089978979,0.02143052716052921,,,,,
4219,0.011909282995453054,-0.090336572,0.0073618338365014045,,,,,
4220,-0.034202007,-0.092225147,-0.040340398,,,,,
4221,-0.024039618,-0.094653868,-0.040343622,,,,,
4222,-0.024039618,-0.094653868,-0.040343622,,,,,
4223,-0.024039618,-0.094653868,-0.040343622,,,,,
4224,-0.024039618,-0.094653868,-0.040343622,,,,,
4225,0.030801033340361356,-0.085423484,-0.055683978,,,,,
4226,0.030801033340361356,-0.085423484,-0.055683978,,,,,
4227,0.050354098209682,-0.068179704,-0.028976809,,,,,
4228,0.06054363059124567,-0.045688027,-0.032815765,,,,,
4229,0.022511772869095538,-0.001885363,-0.037296358,,,,,
4230,0.022511772869095538,-0.001885363,-0.037296358,,,,,
4231,0.024966117456444066,-0.008466296,-0.054711376,,,,,
4232,0.024966117456444066,-0.008466296,-0.054711376,,,,,
4233,0.04853840487644445,0.04334058441318726,-0.101345908,,,,,
4234,0.04326816730088233,0.058360391537675076,-0.091091239,,,,,
4235,0.012849953300919512,0.052242207570287,-0.090972428,,,,,
4236,0.05506687861960363,-0.009969069,-0.098710952,,,,,
4237,0.05506687861960363,-0.009969069,-0.098710952,,,,,
4238,0.0882805142584483,0.004462635587205929,-0.071393249,,,,,
4239,0.05652991444975581,0.03146105398236135,-0.065023765,,,,,
4240,0.05652991444975581,0.03146105398236135,-0.065023765,,,,,
4241,0.013494906378984275,0.05978478769879707,-0.068725529,,,,,
4242,-0.003572251,0.0470770139729207,-0.04690337,,,,,
4243,-0.036615688,-0.019478309,-0.052394268,,,,,
4244,-0.064070761,-0.030066556,-0.014743064,,,,,
4245,-0.064539914,-0.019934053,-0.010499895,,,,,
4246,-0.064539914,-0.019934053,-0.010499895,,,,,
4247,-0.074505344,-0.020754425,-0.001603901,,,,,
4248,-0.039570453,-0.06542261,0.01205668835427486,,,,,
4249,-0.034291564,-0.057473341,0.024938750996675908,,,,,
4250,0.03604822820251302,-0.056630141,-0.029798858,,,,,
4251,-0.012316836,-0.134667436,-0.019780169,,,,,
4252,-0.012316836,-0.134667436,-0.019780169,,,,,
4253,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4254,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4255,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4256,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4257,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4258,0.010367383907620153,-0.078737418,-0.062363295,,,,,
4259,-0.021622974,-0.04271789,-0.111805339,,,,,
4260,-0.021622974,-0.04271789,-0.111805339,,,,,
4261,-0.003077461,-0.024899983,-0.058276493,,,,,
4262,-0.017217942,-0.009989261,-0.072615394,,,,,
4263,-0.017217942,-0.009989261,-0.072615394,,,,,
4264,-0.018284339,-0.027288181,-0.058561035,,,,,
4265,-0.008375271,-0.048915618,0.01827380561206292,,,,,
4266,0.0036050311343256633,-0.042198261,-0.019782403,,,,,
4267,-0.012486157,-0.068043614,-0.037152225,,,,,
4268,-0.024929058,-0.057299631,0.029680739822787322,,,,,
4269,0.004122440683222046,-0.102628775,0.008579600833581658,,,,,
4270,0.004122440683222046,-0.102628775,0.008579600833581658,,,,,
4271,0.004122440683222046,-0.102628775,0.008579600833581658,,,,,
4272,0.03462375143321346,-0.094209813,0.004684651421265001,,,,,
4273,0.06605530631198545,-0.137866764,-0.006869104,,,,,
4274,0.06605530631198545,-0.137866764,-0.006869104,,,,,
4275,0.09129003797536979,-0.147450431,-0.032087458,,,,,
4276,0.12400089169479321,-0.10451322,0.026057291172723825,,,,,
4277,0.12400089169479321,-0.10451322,0.026057291172723825,,,,,
4278,0.10091757873521251,-0.091070657,0.051138025614048836,,,,,
4279,0.1031201620033843,-0.080963792,0.04600184349691234,,,,,
4280,0.1031201620033843,-0.080963792,0.04600184349691234,,,,,
4281,0.12903634415542323,-0.013734516,0.07050995895531278,,,,,
4282,0.08019965105147968,-0.03418407,0.04177526212912912,,,,,
4283,0.07320490394586071,-0.090961111,0.008889464987197816,,,,,
4284,0.0822791392489332,-0.048235682,0.0021225043928500735,,,,,
4285,0.06319777398649995,-0.038192125,0.026240205333735816,,,,,
4286,0.05357471870217073,-0.040848246,-0.034080132,,,,,
4287,0.06728679721135762,-0.039078532,0.0074151246869022525,,,,,
4288,0.07934103528972138,-0.022908662,-0.004625504,,,,,
4289,0.07046939544263599,-0.010912422,-0.037992357,,,,,
4290,0.03728665196264567,0.011842069552704103,0.0018411762251747121,,,,,
4291,0.014398672905268726,-0.038735853,0.016389544098262987,,,,,
4292,0.014398672905268726,-0.038735853,0.016389544098262987,,,,,
4293,0.02421197624301759,0.012431409310416502,-0.023847246,,,,,
4294,0.0287061845980841,-0.052458438,0.0019050807355126022,,,,,
4295,0.01289786496660621,-0.067021037,0.010111594511208319,,,,,
4296,0.01289786496660621,-0.067021037,0.010111594511208319,,,,,
4297,0.013788089477117854,-0.031746312,0.01896454481084968,,,,,
4298,0.013788089477117854,-0.031746312,0.01896454481084968,,,,,
4299,0.013788089477117854,-0.031746312,0.01896454481084968,,,,,
4300,0.03992402091325335,-0.045337376,0.037511264802299334,,,,,
4301,0.03992402091325335,-0.045337376,0.037511264802299334,,,,,
4302,0.03369523611407377,-0.076723862,0.028831400374427912,,,,,
4303,0.0532741899404323,-0.053871847,0.051980966656409874,,,,,
4304,0.05048709064096471,-0.029315294,0.06578355488329793,,,,,
4305,0.05048709064096471,-0.029315294,0.06578355488329793,,,,,
4306,0.02655255946275926,-0.021646137,0.022506811346456948,,,,,
4307,0.02655255946275926,-0.021646137,0.022506811346456948,,,,,
4308,0.02655255946275926,-0.021646137,0.022506811346456948,,,,,
4309,0.06603440106112594,-0.01943729,0.014310560061348898,,,,,
4310,0.07381155781293625,-0.007197956,0.014682425340843512,,,,,
4311,0.011700537466229191,0.0013495586986166912,-0.036139689,,,,,
4312,0.01844946849779481,-0.013949853,0.037771425688243314,,,,,
4313,0.0284473588030815,-0.062271459,0.016817322123959633,,,,,
4314,-0.028914813,-0.050878931,-0.014521463,,,,,
4315,0.01076624867008959,-0.038096933,-0.059058465,,,,,
4316,0.01076624867008959,-0.038096933,-0.059058465,,,,,
4317,-0.034063171,-0.059420345,-0.056934406,,,,,
4318,-0.017188854,-0.054809093,-0.062106912,,,,,
4319,0.007900208003302864,-0.059089424,-0.011221581,,,,,
4320,-0.002355073,-0.009878377,0.004378757392815106,,,,,
4321,-0.015266358,-0.010808765,-0.005243329,,,,,
4322,0.04170829378068534,-0.061735941,-0.020673032,,,,,
4323,0.05908944017122063,-0.112540065,0.01596737200305201,,,,,
4324,0.07267671003695331,-0.083451512,0.009826770574932218,,,,,
4325,0.07267671003695331,-0.083451512,0.009826770574932218,,,,,
4326,0.07452014920402837,-0.080205486,0.03832506821113893,,,,,
4327,0.06862901833862116,-0.085149249,0.02570878558893261,,,,,
4328,0.042129728062529376,-0.115097021,0.030634938892781648,,,,,
4329,0.054439775992753806,-0.054481585,0.03820953461690786,,,,,
4330,0.07103157151328132,-0.06491098,0.07233854199737604,,,,,
4331,0.05018750786145976,-0.101278513,0.07752657185134813,,,,,
4332,0.05132511421668772,-0.104301481,0.044514557715748075,,,,,
4333,0.05132511421668772,-0.104301481,0.044514557715748075,,,,,
4334,0.06551978052902808,-0.072553286,0.06839758412792464,,,,,
4335,0.09100347986877513,-0.043271101,0.03789638101347973,,,,,
4336,0.07113856704911302,0.013403296788940304,0.07582217924277378,,,,,
4337,0.07113856704911302,0.013403296788940304,0.07582217924277378,,,,,
4338,0.038872814792480434,0.06824153826329885,0.098161781660875,,,,,
4339,0.08094776429070777,0.02831215520539821,0.10865943864096214,,,,,
4340,0.08094776429070777,0.02831215520539821,0.10865943864096214,,,,,
4341,0.05609710364880603,0.009741511235161013,0.10485947404189629,,,,,
4342,0.05709038204893684,0.008527456377750032,0.1495712025847494,,,,,
4343,0.09193395657096728,0.039242178143957335,0.1282104098901429,,,,,
4344,0.05675054877627646,0.03769661241746451,0.1127887762471478,,,,,
4345,0.049680909622659745,0.02103771843661194,0.1069034660882942,,,,,
4346,0.049680909622659745,0.02103771843661194,0.1069034660882942,,,,,
4347,0.049680909622659745,0.02103771843661194,0.1069034660882942,,,,,
